networkId,personCount,rssi,batteryLevel,seqNumber,time,createdAt
1FA5528,3,-143,5.5,1741,2023-12-25 15:32:24,2023-12-25 16:12:26.533
1FA5528,25,-143,5.5,1741,2023-12-25 15:42:24,2023-12-25 16:12:26.533
1FA5528,15,-143,5.5,1741,2023-12-25 15:52:24,2023-12-25 16:12:26.534
1FA5528,7,-143,5.5,1741,2023-12-25 16:02:24,2023-12-25 16:12:26.534
1FA5528,32,-143,5.5,1741,2023-12-25 16:12:24,2023-12-25 16:12:26.534
1FA5528,89,-142,5.55,1748,2023-12-26 01:28:55,2023-12-26 02:18:57.534
1FA5528,30,-142,5.55,1748,2023-12-26 01:38:55,2023-12-26 02:18:57.535
1FA5528,30,-142,5.55,1748,2023-12-26 01:48:55,2023-12-26 02:18:57.535
1FA5528,184,-142,5.55,1748,2023-12-26 01:58:55,2023-12-26 02:18:57.537
1FA5528,494,-142,5.55,1748,2023-12-26 02:08:55,2023-12-26 02:18:57.537
1FA5528,160,-142,5.55,1748,2023-12-26 02:18:55,2023-12-26 02:18:57.537
1FA5528,37,-141,5.6,1749,2023-12-26 02:29:23,2023-12-26 03:19:24.863
1FA5528,4,-141,5.6,1749,2023-12-26 02:39:23,2023-12-26 03:19:24.863
1FA5528,3,-141,5.6,1749,2023-12-26 02:49:23,2023-12-26 03:19:24.864
1FA5528,16,-141,5.6,1749,2023-12-26 02:59:23,2023-12-26 03:19:24.864
1FA5528,3,-141,5.6,1749,2023-12-26 03:09:23,2023-12-26 03:19:24.864
1FA5528,8,-141,5.6,1749,2023-12-26 03:19:23,2023-12-26 03:19:24.864
1FA5528,35,-142,5.55,1752,2023-12-26 05:31:13,2023-12-26 06:21:14.548
1FA5528,103,-142,5.55,1752,2023-12-26 05:41:13,2023-12-26 06:21:14.549
1FA5528,156,-142,5.55,1752,2023-12-26 05:51:13,2023-12-26 06:21:14.549
1FA5528,175,-142,5.55,1752,2023-12-26 06:01:13,2023-12-26 06:21:14.549
1FA5528,93,-142,5.55,1752,2023-12-26 06:11:13,2023-12-26 06:21:14.549
1FA5528,0,-142,5.55,1752,2023-12-26 06:21:13,2023-12-26 06:21:14.550
1FA5528,3,-141,5.35,1755,2023-12-26 08:33:09,2023-12-26 09:23:11.293
1FA5528,9,-141,5.35,1755,2023-12-26 08:43:09,2023-12-26 09:23:11.294
1FA5528,9,-141,5.35,1755,2023-12-26 08:53:09,2023-12-26 09:23:11.296
1FA5528,9,-141,5.35,1755,2023-12-26 09:03:09,2023-12-26 09:23:11.296
1FA5528,4,-141,5.35,1755,2023-12-26 09:13:09,2023-12-26 09:23:11.296
1FA5528,6,-141,5.35,1755,2023-12-26 09:23:09,2023-12-26 09:23:11.297
1FA5528,8,-142,5.45,1759,2023-12-26 12:36:50,2023-12-26 13:26:52.185
1FA5528,13,-142,5.45,1759,2023-12-26 12:46:50,2023-12-26 13:26:52.185
1FA5528,3,-142,5.45,1759,2023-12-26 12:56:50,2023-12-26 13:26:52.185
1FA5528,5,-142,5.45,1759,2023-12-26 13:06:50,2023-12-26 13:26:52.185
1FA5528,3,-142,5.45,1759,2023-12-26 13:16:50,2023-12-26 13:26:52.186
1FA5528,8,-142,5.45,1759,2023-12-26 13:26:50,2023-12-26 13:26:52.186
1FA5528,315,-141,5.3,1763,2023-12-26 16:39:22,2023-12-26 17:29:23.744
1FA5528,78,-141,5.3,1763,2023-12-26 16:49:22,2023-12-26 17:29:23.744
1FA5528,1,-141,5.3,1763,2023-12-26 16:59:22,2023-12-26 17:29:23.744
1FA5528,0,-141,5.3,1763,2023-12-26 17:09:22,2023-12-26 17:29:23.745
1FA5528,2,-141,5.3,1763,2023-12-26 17:19:22,2023-12-26 17:29:23.745
1FA5528,0,-141,5.3,1763,2023-12-26 17:29:22,2023-12-26 17:29:23.745
1FA5528,0,-141,5.2,1772,2023-12-27 04:48:28,2023-12-27 05:38:30.152
1FA5528,0,-141,5.2,1772,2023-12-27 04:58:28,2023-12-27 05:38:30.152
1FA5528,0,-141,5.2,1772,2023-12-27 05:08:28,2023-12-27 05:38:30.152
1FA5528,0,-141,5.2,1772,2023-12-27 05:18:28,2023-12-27 05:38:30.152
1FA5528,1,-141,5.2,1772,2023-12-27 05:28:28,2023-12-27 05:38:30.153
1FA5528,1,-141,5.2,1772,2023-12-27 05:38:28,2023-12-27 05:38:30.153
1FA5528,0,-142,5.15,1773,2023-12-27 05:49:20,2023-12-27 06:39:22.767
1FA5528,1,-142,5.15,1773,2023-12-27 05:59:20,2023-12-27 06:39:22.767
1FA5528,2,-142,5.15,1773,2023-12-27 06:09:20,2023-12-27 06:39:22.767
1FA5528,1,-142,5.15,1773,2023-12-27 06:19:20,2023-12-27 06:39:22.767
1FA5528,6,-142,5.15,1773,2023-12-27 06:29:20,2023-12-27 06:39:22.768
1FA5528,4,-142,5.15,1773,2023-12-27 06:39:20,2023-12-27 06:39:22.769
1FA5528,6,-143,5.05,1776,2023-12-27 08:52:15,2023-12-27 09:42:17.996
1FA5528,17,-143,5.05,1776,2023-12-27 09:02:15,2023-12-27 09:42:17.996
1FA5528,13,-143,5.05,1776,2023-12-27 09:12:15,2023-12-27 09:42:17.997
1FA5528,4,-143,5.05,1776,2023-12-27 09:22:15,2023-12-27 09:42:17.997
1FA5528,7,-143,5.05,1776,2023-12-27 09:32:15,2023-12-27 09:42:17.997
1FA5528,13,-143,5.05,1776,2023-12-27 09:42:15,2023-12-27 09:42:17.997
1FA5528,76,-143,4.95,1912,2024-01-02 22:37:46,2024-01-02 23:27:48.233
1FA5528,15,-143,4.95,1912,2024-01-02 22:47:46,2024-01-02 23:27:48.233
1FA5528,43,-143,4.95,1912,2024-01-02 22:57:46,2024-01-02 23:27:48.233
1FA5528,26,-143,4.95,1912,2024-01-02 23:07:46,2024-01-02 23:27:48.234
1FA5528,52,-143,4.95,1912,2024-01-02 23:17:46,2024-01-02 23:27:48.234
1FA5528,64,-143,4.95,1912,2024-01-02 23:27:46,2024-01-02 23:27:48.234
1FA5528,0,-141,4.55,1939,2024-01-04 14:16:29,2024-01-04 15:06:31.899
1FA5528,0,-141,4.55,1939,2024-01-04 14:26:29,2024-01-04 15:06:31.899
1FA5528,0,-141,4.55,1939,2024-01-04 14:36:29,2024-01-04 15:06:31.899
1FA5528,0,-141,4.55,1939,2024-01-04 14:46:29,2024-01-04 15:06:31.900
1FA5528,1,-141,4.55,1939,2024-01-04 14:56:29,2024-01-04 15:06:31.900
1FA5528,0,-141,4.55,1939,2024-01-04 15:06:29,2024-01-04 15:06:31.900
1FA5528,1,-142,4.55,1941,2024-01-04 16:18:59,2024-01-04 17:09:01.286
1FA5528,1,-142,4.55,1941,2024-01-04 16:28:59,2024-01-04 17:09:01.286
1FA5528,0,-142,4.55,1941,2024-01-04 16:38:59,2024-01-04 17:09:01.286
1FA5528,0,-142,4.55,1941,2024-01-04 16:48:59,2024-01-04 17:09:01.286
1FA5528,0,-142,4.55,1941,2024-01-04 16:58:59,2024-01-04 17:09:01.287
1FA5528,0,-142,4.55,1941,2024-01-04 17:08:59,2024-01-04 17:09:01.287
1FA5528,0,-141,4.45,1953,2024-01-05 09:40:43,2024-01-05 10:30:45.192
1FA5528,1,-141,4.45,1953,2024-01-05 09:50:43,2024-01-05 10:30:45.193
1FA5528,4,-141,4.45,1953,2024-01-05 10:00:43,2024-01-05 10:30:45.193
1FA5528,6,-141,4.45,1953,2024-01-05 10:10:43,2024-01-05 10:30:45.193
1FA5528,4,-141,4.45,1953,2024-01-05 10:20:43,2024-01-05 10:30:45.193
1FA5528,1,-141,4.45,1953,2024-01-05 10:30:43,2024-01-05 10:30:45.194
1FA5528,0,-140,4.5,1955,2024-01-05 11:43:21,2024-01-05 12:33:23.098
1FA5528,3,-140,4.5,1955,2024-01-05 11:53:21,2024-01-05 12:33:23.098
1FA5528,0,-140,4.5,1955,2024-01-05 12:03:21,2024-01-05 12:33:23.099
1FA5528,1,-140,4.5,1955,2024-01-05 12:13:21,2024-01-05 12:33:23.099
1FA5528,3,-140,4.5,1955,2024-01-05 12:23:21,2024-01-05 12:33:23.099
1FA5528,2,-140,4.5,1955,2024-01-05 12:33:21,2024-01-05 12:33:23.099
1FA5528,0,-140,4.5,1957,2024-01-05 13:45:57,2024-01-05 14:35:59.331
1FA5528,0,-140,4.5,1957,2024-01-05 13:55:57,2024-01-05 14:35:59.332
1FA5528,4,-140,4.5,1957,2024-01-05 14:05:57,2024-01-05 14:35:59.332
1FA5528,2,-140,4.5,1957,2024-01-05 14:15:57,2024-01-05 14:35:59.332
1FA5528,1,-140,4.5,1957,2024-01-05 14:25:57,2024-01-05 14:35:59.332
1FA5528,1,-140,4.5,1957,2024-01-05 14:35:57,2024-01-05 14:35:59.333
1FA5528,1,-141,4.45,1959,2024-01-05 15:48:32,2024-01-05 16:38:34.354
1FA5528,3,-141,4.45,1959,2024-01-05 15:58:32,2024-01-05 16:38:34.354
1FA5528,3,-141,4.45,1959,2024-01-05 16:08:32,2024-01-05 16:38:34.354
1FA5528,4,-141,4.45,1959,2024-01-05 16:18:32,2024-01-05 16:38:34.355
1FA5528,6,-141,4.45,1959,2024-01-05 16:28:32,2024-01-05 16:38:34.355
1FA5528,5,-141,4.45,1959,2024-01-05 16:38:32,2024-01-05 16:38:34.355
1FA5528,0,-141,4.4,1966,2024-01-05 22:57:42,2024-01-05 23:47:44.005
1FA5528,2,-141,4.4,1966,2024-01-05 23:07:42,2024-01-05 23:47:44.005
1FA5528,0,-141,4.4,1966,2024-01-05 23:17:42,2024-01-05 23:47:44.005
1FA5528,0,-141,4.4,1966,2024-01-05 23:27:42,2024-01-05 23:47:44.006
1FA5528,0,-141,4.4,1966,2024-01-05 23:37:42,2024-01-05 23:47:44.006
1FA5528,0,-141,4.4,1966,2024-01-05 23:47:42,2024-01-05 23:47:44.006
1FA5528,0,-140,4.45,1967,2024-01-05 23:59:07,2024-01-06 00:49:08.562
1FA5528,1,-140,4.45,1967,2024-01-06 00:09:07,2024-01-06 00:49:08.562
1FA5528,0,-140,4.45,1967,2024-01-06 00:19:07,2024-01-06 00:49:08.563
1FA5528,0,-140,4.45,1967,2024-01-06 00:29:07,2024-01-06 00:49:08.563
1FA5528,0,-140,4.45,1967,2024-01-06 00:39:07,2024-01-06 00:49:08.563
1FA5528,0,-140,4.45,1967,2024-01-06 00:49:07,2024-01-06 00:49:08.564
1FA5528,0,-140,4.65,1969,2024-01-06 07:06:48,2024-01-06 07:56:56.050
1FA5528,3,-140,4.65,1969,2024-01-06 07:16:48,2024-01-06 07:56:56.050
1FA5528,2,-140,4.65,1969,2024-01-06 07:26:48,2024-01-06 07:56:56.051
1FA5528,1,-140,4.65,1969,2024-01-06 07:36:48,2024-01-06 07:56:56.051
1FA5528,2,-140,4.65,1969,2024-01-06 07:46:48,2024-01-06 07:56:56.051
1FA5528,3,-140,4.65,1969,2024-01-06 07:56:48,2024-01-06 07:56:56.051
1FA5528,2,-141,4.65,1975,2024-01-06 13:13:32,2024-01-06 14:03:33.898
1FA5528,4,-141,4.65,1975,2024-01-06 13:23:32,2024-01-06 14:03:33.899
1FA5528,2,-141,4.65,1975,2024-01-06 13:33:32,2024-01-06 14:03:33.899
1FA5528,8,-141,4.65,1975,2024-01-06 13:43:32,2024-01-06 14:03:33.900
1FA5528,1,-141,4.65,1975,2024-01-06 13:53:32,2024-01-06 14:03:33.900
1FA5528,3,-141,4.65,1975,2024-01-06 14:03:32,2024-01-06 14:03:33.900
1FA5528,9,-141,4.55,1976,2024-01-06 14:14:39,2024-01-06 15:04:40.731
1FA5528,3,-141,4.55,1976,2024-01-06 14:24:39,2024-01-06 15:04:40.733
1FA5528,16,-141,4.55,1976,2024-01-06 14:34:39,2024-01-06 15:04:40.733
1FA5528,8,-141,4.55,1976,2024-01-06 14:44:39,2024-01-06 15:04:40.734
1FA5528,1,-141,4.55,1976,2024-01-06 14:54:39,2024-01-06 15:04:40.734
1FA5528,4,-141,4.55,1976,2024-01-06 15:04:39,2024-01-06 15:04:40.734
1FA5528,1,-140,4.15,1985,2024-01-06 23:27:24,2024-01-07 00:17:26.496
1FA5528,0,-140,4.15,1985,2024-01-06 23:37:24,2024-01-07 00:17:26.496
1FA5528,0,-140,4.15,1985,2024-01-06 23:47:24,2024-01-07 00:17:26.497
1FA5528,0,-140,4.15,1985,2024-01-06 23:57:24,2024-01-07 00:17:26.497
1FA5528,0,-140,4.15,1985,2024-01-07 00:07:24,2024-01-07 00:17:26.497
1FA5528,0,-140,4.15,1985,2024-01-07 00:17:24,2024-01-07 00:17:26.497
1FA5528,0,-138,4.1,1986,2024-01-07 03:33:10,2024-01-07 04:23:11.294
1FA5528,4,-138,4.1,1986,2024-01-07 03:43:10,2024-01-07 04:23:11.294
1FA5528,0,-138,4.1,1986,2024-01-07 03:53:10,2024-01-07 04:23:11.294
1FA5528,0,-138,4.1,1986,2024-01-07 04:03:10,2024-01-07 04:23:11.294
1FA5528,0,-138,4.1,1986,2024-01-07 04:13:10,2024-01-07 04:23:11.295
1FA5528,0,-138,4.1,1986,2024-01-07 04:23:10,2024-01-07 04:23:11.295
1FA5528,0,-140,4.1,1987,2024-01-07 05:36:07,2024-01-07 06:26:08.316
1FA5528,0,-140,4.1,1987,2024-01-07 05:46:07,2024-01-07 06:26:08.316
1FA5528,0,-140,4.1,1987,2024-01-07 05:56:07,2024-01-07 06:26:08.317
1FA5528,0,-140,4.1,1987,2024-01-07 06:06:07,2024-01-07 06:26:08.317
1FA5528,0,-140,4.1,1987,2024-01-07 06:16:07,2024-01-07 06:26:08.317
1FA5528,1,-140,4.1,1987,2024-01-07 06:26:07,2024-01-07 06:26:08.317
1FA5528,6,-140,4.1,1988,2024-01-07 06:37:41,2024-01-07 07:27:43.073
1FA5528,1,-140,4.1,1988,2024-01-07 06:47:41,2024-01-07 07:27:43.074
1FA5528,1,-140,4.1,1988,2024-01-07 06:57:41,2024-01-07 07:27:43.074
1FA5528,3,-140,4.1,1988,2024-01-07 07:07:41,2024-01-07 07:27:43.074
1FA5528,2,-140,4.1,1988,2024-01-07 07:17:41,2024-01-07 07:27:43.074
1FA5528,3,-140,4.1,1988,2024-01-07 07:27:41,2024-01-07 07:27:43.075
1FA5528,3,-140,4.15,1989,2024-01-07 07:39:20,2024-01-07 08:29:21.611
1FA5528,7,-140,4.15,1989,2024-01-07 07:49:20,2024-01-07 08:29:21.611
1FA5528,0,-140,4.15,1989,2024-01-07 07:59:20,2024-01-07 08:29:21.612
1FA5528,9,-140,4.15,1989,2024-01-07 08:09:20,2024-01-07 08:29:21.612
1FA5528,12,-140,4.15,1989,2024-01-07 08:19:20,2024-01-07 08:29:21.612
1FA5528,7,-140,4.15,1989,2024-01-07 08:29:20,2024-01-07 08:29:21.612
1FA5528,8,-140,4.4,1996,2024-01-07 14:49:37,2024-01-07 15:39:38.357
1FA5528,14,-140,4.4,1996,2024-01-07 14:59:37,2024-01-07 15:39:38.357
1FA5528,4,-140,4.4,1996,2024-01-07 15:09:37,2024-01-07 15:39:38.358
1FA5528,2,-140,4.4,1996,2024-01-07 15:19:37,2024-01-07 15:39:38.358
1FA5528,3,-140,4.4,1996,2024-01-07 15:29:37,2024-01-07 15:39:38.358
1FA5528,12,-140,4.4,1996,2024-01-07 15:39:37,2024-01-07 15:39:38.358
1FA5528,10,-139,4.25,1999,2024-01-07 17:53:21,2024-01-07 18:43:22.717
1FA5528,5,-139,4.25,1999,2024-01-07 18:03:21,2024-01-07 18:43:22.717
1FA5528,3,-139,4.25,1999,2024-01-07 18:13:21,2024-01-07 18:43:22.717
1FA5528,4,-139,4.25,1999,2024-01-07 18:23:21,2024-01-07 18:43:22.717
1FA5528,0,-139,4.25,1999,2024-01-07 18:33:21,2024-01-07 18:43:22.717
1FA5528,0,-139,4.25,1999,2024-01-07 18:43:21,2024-01-07 18:43:22.718
1FA5528,0,-142,4.25,2001,2024-01-07 19:55:57,2024-01-07 20:45:59.521
1FA5528,9,-142,4.25,2001,2024-01-07 20:05:57,2024-01-07 20:45:59.522
1FA5528,0,-142,4.25,2001,2024-01-07 20:15:57,2024-01-07 20:45:59.522
1FA5528,0,-142,4.25,2001,2024-01-07 20:25:57,2024-01-07 20:45:59.522
1FA5528,0,-142,4.25,2001,2024-01-07 20:35:57,2024-01-07 20:45:59.522
1FA5528,0,-142,4.25,2001,2024-01-07 20:45:57,2024-01-07 20:45:59.522
1FA5528,3,-140,4.35,2006,2024-01-08 06:08:07,2024-01-08 06:58:09.144
1FA5528,3,-140,4.35,2006,2024-01-08 06:18:07,2024-01-08 06:58:09.146
1FA5528,1,-140,4.35,2006,2024-01-08 06:28:07,2024-01-08 06:58:09.146
1FA5528,3,-140,4.35,2006,2024-01-08 06:38:07,2024-01-08 06:58:09.146
1FA5528,2,-140,4.35,2006,2024-01-08 06:48:07,2024-01-08 06:58:09.147
1FA5528,5,-140,4.35,2006,2024-01-08 06:58:07,2024-01-08 06:58:09.147
1FA5528,0,-141,4.35,2010,2024-01-08 10:13:48,2024-01-08 11:03:52.344
1FA5528,2,-141,4.35,2010,2024-01-08 10:23:48,2024-01-08 11:03:52.344
1FA5528,0,-141,4.35,2010,2024-01-08 10:33:48,2024-01-08 11:03:52.345
1FA5528,1,-141,4.35,2010,2024-01-08 10:43:48,2024-01-08 11:03:52.345
1FA5528,0,-141,4.35,2010,2024-01-08 10:53:48,2024-01-08 11:03:52.345
1FA5528,0,-141,4.35,2010,2024-01-08 11:03:48,2024-01-08 11:03:52.345
1FA5528,3,-126,4.35,2014,2024-01-08 14:18:36,2024-01-08 15:08:38.232
1FA5528,3,-126,4.35,2014,2024-01-08 14:28:36,2024-01-08 15:08:38.233
1FA5528,1,-126,4.35,2014,2024-01-08 14:38:36,2024-01-08 15:08:38.233
1FA5528,4,-126,4.35,2014,2024-01-08 14:48:36,2024-01-08 15:08:38.233
1FA5528,2,-126,4.35,2014,2024-01-08 14:58:36,2024-01-08 15:08:38.233
1FA5528,3,-126,4.35,2014,2024-01-08 15:08:36,2024-01-08 15:08:38.234
1FA5528,4,-141,4.05,2017,2024-01-08 17:22:42,2024-01-08 18:12:44.304
1FA5528,6,-141,4.05,2017,2024-01-08 17:32:42,2024-01-08 18:12:44.304
1FA5528,7,-141,4.05,2017,2024-01-08 17:42:42,2024-01-08 18:12:44.304
1FA5528,2,-141,4.05,2017,2024-01-08 17:52:42,2024-01-08 18:12:44.304
1FA5528,12,-141,4.05,2017,2024-01-08 18:02:42,2024-01-08 18:12:44.305
1FA5528,4,-141,4.05,2017,2024-01-08 18:12:42,2024-01-08 18:12:44.305
